actor_id,actor_name
68495,Perrey Reeves
162607,Lauren Katz
1219214,John Lehr
3829,Jean-Paul Belmondo
35211,Michel Boujenah
63895,Alessandra Martines
141054,Salomé Lelouch
6014,Annie Girardot
3581,Philippe Léotard
24464,Philippe Khorsand
133834,Nicole Croisille
141055,William Leymergie
9741,Jean Marais
34595,Micheline Presle
24807,Darry Cowl
109516,Clémentine Célarié
23508,Daniel Toscan du Plantier
2224,Christian Slater
31140,Mary Stuart Masterson
21063,Pamela Adlon
16851,Josh Brolin
4890,Brian Tarantina
10386,Debra Monk
9572,Mary Alice
26258,Kenneth Cranham
18316,Ally Walker
38691,Anne Pitoniak
18274,Michael Haley
91029,Cass Morgan
9576,Gina Torres
85354,Nick Tate
84520,Víctor Sierra
91030,Michael Mantell
91031,Zachary Chaltiel
91032,Claire Jacobs
91033,Paul Cassell
91034,Desiree Casado
83860,Aldis Hodge
91035,Jessica Brooks Grant
91036,Jonathan Nocera
91037,Leah Pepper
91038,Donna Jean Fogel
91039,S.A. Griffin
91040,Edith Blume
91041,Liz Sinclair
91042,Al Cerullo
91043,John D. Bair
86919,Jamie Harrold
66126,Adrian Lee
91044,Andrea Leigh
91045,Benjamin Rutkowski
8872,Rick Moranis
74036,Tom Arnold
105962,Julianne Phillips
10556,Carol Kane
4175,Jeffrey Tambor
87003,Curtis Armstrong
27726,Don Knotts
56977,Roy Dupuis
56978,Jennifer Rubin
56979,Andrew Lauer
25689,Liliana Komorowska
1229549,Michael Caloz
30617,Jason Cavalier
1242148,Ron White
1445745,Charles Edwin Powell
938895,Nico
109142,Tina Aumont
14397,Jackson Browne
7491,John Cale
18627,Paul Morrissey
54754,Viva
1078926,Ari Boulogne
514,Jack Nicholson
5657,Anjelica Huston
32,Robin Wright
6721,Piper Laurie
1272,Richard Bradford
23648,Priscilla Barnes
98084,David Baerwald
72861,Robbie Robertson
47879,John Savage
56152,Kari Wuhrer
91850,Jennifer Leigh Warren
98087,Kellita Smith
98089,Bobby Cooper
78084,Jeff Morris
98090,Buddy Anderson
98091,Edward L. Katz
60023,Joe Viterelli
12543,Eileen Ryan
4994,Ryo Ishibashi
98092,Dennis Fanning
98093,Lisa Crawford
98095,Jay Koiwai
98096,Elizabeth Gilliam
38948,Michael Ryan
98098,Matthew Ryan
89838,Leo Penn
14544,Penelope Allen
21544,Richard C. Sarafian
7447,Alec Baldwin
24045,Joseph Gordon-Levitt
8256,Anne Heche
14884,Michael Constantine
13525,Matt Craven
148635,Todd Susman
18313,Michael Rispoli
57552,Julie Halston
94434,Matthew Cowles
47538,Polly Adams
1034640,Aida Mohammadkhani
1034642,Mohsen Kafili
1034643,Fereshteh Sadre Orafaiy
1387299,Anna Borkowska
1387300,Mohammad Shahani
1271,Andy García
1062,Christopher Lloyd
4520,William Forsythe
4515,Treat Williams
884,Steve Buscemi
826,Fairuza Balk
5503,Gabrielle Anwar
4690,Christopher Walken
5504,Michael Nicolosi
5601,Sarah Trigger
199303,David Stratton
35597,Jenny McCarthy
13506,Willeke van Ammelrooy
13507,Els Dottermans
13508,Dora van der Groen
13509,Veerle van Overloop
13510,Esther Vriesendorp
13511,Arne Bang-Hansen
13512,Thyrza Ravesteijn
13513,Mil Seghers
13514,Jan Decleir
13515,Elsie de Brauw
13516,Reinout Bussemaker
13517,Marina de Graaf
13518,Wimie Wilhelm
13519,Fran Waller Zeper
19739,"Al Freeman, Jr."
119598,Phylicia Rashād
157439,Paula Kelly
53918,Salli Richardson-Whitfield
10939,Bernie Casey
6542,Isaac Hayes
1384901,Ray J
40175,Polly Bergen
94511,Taj Mahal
12974,Leon Robinson
990400,Victoria Foyt
22137,Viveca Lindfors
69697,Jon Robin Baitz
175081,Savannah Smith Boucher
109470,Andre Gregory
59204,Nick Gregory
6832,Melissa Leo
7505,Roddy McDowall
17495,Martha Plimpton
12122,Ron Rifkin
5131,Diane Salinger
31649,Brooke Smith
115178,Kristoffer Tabori
117075,Henry Jaglom
40900,Mark Rylance
14326,Patsy Kensit
55037,Jeremy Kemp
35862,Douglas Henshall
30320,Annette Badland
25658,Chris Larkin
8227,Anna Massey
1229,Jeff Bridges
6692,Caroline Goodall
24965,Scott Wolf
11864,Ryan Phillippe
153862,David Lascher
83051,Eric Michael Cole
61983,Jason Marsden
56930,David Selby
17413,Julio Oscar Mechoso
6752,Zeljko Ivanek
9296,Balthazar Getty
58019,Ethan Embry
1206,Jason Alexander
6450,Faye Dunaway
27564,Eric Lloyd
4757,Rupert Everett
171373,Graham Sack
5129,Paul Reubens
13243,Glenn Shadix
156592,Nathan Davis
169906,Jennifer Bassey
44185,Judith Scott
156532,Bruce Beatty
90341,Danny Comden
31032,Steven Gilborn
159747,Lois De Banzie
119711,Natalie Core
47533,Paula Malcomson
58198,Chris Farley
60950,David Spade
31511,Grant Heslov
21561,Tim Matheson
2048,Gary Busey
14888,Bruce McGill
4003,Christine Ebersole
17396,Timothy Carhart
56486,Michael Patrick Carter
20196,Boyd Banks
1598,David St. James
162823,Skip O'Brien
56165,Branden R. Morgan
1073828,Gypsy Spheeris
1030724,John Ashker
1864853,Jonathan Everett Lewis
1886271,James Noah
85,Johnny Depp
21365,Courtney Chase
21366,Roma Maffia
21368,Peter Strauss
21369,Gloria Reuben
19131,Marsha Mason
203762,Miguel Nájera
17200,Bill Smitrovich
1269763,G.D. Spradlin
60287,Charles Carroll
12261,Jason Patric
9030,Thandie Newton
16476,Larry Drake
11867,Eric Mabius
233294,Sarah-Jane Wylde
1204,Julia Roberts
6949,John Malkovich
47722,George Cole
5658,Michael Gambon
515,Glenn Close
1229735,Kathy Staff
33399,Bronagh Gallagher
8443,Linda Bassett
7030,Henry Goodman
776,Eddie Murphy
32486,Allen Payne
66554,Kadeem Hardison
47458,Zakes Mokae
593,Joanna Cassidy
6951,W. Earl Brown
172200,Simbi Khali
11315,Noah Emmerich
16327,Timothy Hutton
139,Uma Thurman
3201,Pruitt Taylor Vince
140234,Anne Bobby
3174,Richard Bright
8213,Sam Robards
15234,David Arquette
61607,Adam LeFevre
3911,John Carroll Lynch
174793,Tom Gibis
1141848,Greg Dulli
506,John Scurti
1653331,Frank Anello
1683284,Camille D'Ambrose
1854384,Sarah Katz
1854385,Martin Ruben
1854386,Allison Levine
1854388,Earl R. Burt
1854389,Trent Nicholas Thompson
1854390,Nicole Ranallo
1854391,Joyce Lacey
1854392,Anne W. Erickson
1574263,Oliver Osterberg
1854393,Sterling Robson
87134,Herbie Ade
1854397,Tammara Melloy
1854398,Lori J. Ness
1539045,Rachel Oliva
1854399,Tomas Settell
11805,Frank Whaley
126418,Howie Long
6198,Vondie Curtis-Hall
12536,Jack Thompson
61216,Vyto Ruginis
4607,Ousaun Elam
17857,Shaun Toub
62548,Casey Biggs
9558,Joey Box
29859,Richard Briers
13637,Joan Collins
12094,Jennifer Saunders
53328,Julia Sawalha
9139,Celia Imrie
26860,John Sessions
40311,Adrian Scarborough
237613,Hetta Charnley
56101,Gerard Horan
97165,Brian Pettifer
9152,Patrick Doyle
1211929,Shaun Prendergast
1925,Vincent Cassel
5418,Hubert Koundé
5419,Saïd Taghmaoui
5420,Abdel Ahmed Ghili
72270,Souleymane Dicko
5424,Héloïse Rauth
5442,Benoît Magimel
5441,Edouard Montoute
2170,Marc Duret
5423,Joseph Momo
5443,Vincent Lindon
5425,Christophe Rossignon
2406,Mathieu Kassovitz
5444,Philippe Nahon
5445,Zinedine Soualem
1347614,Rywka Wajsbrot
1347615,Olga Abrego
579488,Laurent Labasse
64546,Choukri Gabteni
13688,Karin Viard
41381,Sadie Frost
9642,Jude Law
28848,Sean Pertwee
30087,Fraser James
19995,Marianne Faithfull
202032,Ralph Ineson
19299,Eamonn Walker
1243685,Lee Whitlock
11355,Jason Isaacs
207295,Melanie Hill
185464,Tilly Vosburgh
32810,Brian Croucher
1800866,Chris Constantinou
109383,Clint Dyer
1509445,Simon Bateso
42664,Polly Moore
1794058,Vinny Mann
1807615,Julian Sandell
8323,Daniel Newman
92561,Nick Broomfield
92032,Heidi Fleiss
1144665,Madam Alex
1144666,Ivan Nagy
74954,Corinne Bohrer
42545,Ron Jeremy
550826,Daryl Gates
3036,John Cusack
1004,Danny Aiello
2641,Martin Landau
36422,Luke Wilson
887,Owen Wilson
74940,Lumi Cavazos
71555,Andrew Wilson
52797,Robert Musgrave
3085,James Caan
42006,Ned Dowd
1117323,Shea Fowler
1117324,Brian Tenenbaum
955807,Jenni Tooley
1117325,Temple Nash
14,Ellen DeGeneres
8984,Bill Pullman
3234,Joan Cusack
923,Dean Stockwell
23709,Joan Plowright
15250,Hope Davis
1232807,Ellen Cleghorne
170162,Christine Cattell
128621,Robert Goulet
11477,Ray Liotta
9625,Linda Fiorentino
9979,Peter Coyote
14595,Duncan Fraser
21058,Colleen Rennison
21059,Caroline Elliott
21060,Stellina Rusich
19292,Adam Sandler
7399,Ben Stiller
31171,Julie Bowen
11794,Frances Bay
1101,Carl Weathers
10460,Richard Kiel
170802,Bob Barker
20818,Allen Covert
59196,Joe Flaherty
392685,Lee Trevino
53684,Robert Smigel
17494,Dennis Dugan
58478,Kevin Nealon
1024638,Verne Lundquist
191857,Jared Van Snellenberg
106789,Ken Camroux
5064,Meryl Streep
190,Clint Eastwood
6907,Annie Corley
10379,Victor Slezak
10380,Jim Haynie
10381,Sarah Kathryn Schmitt
10382,Christopher Kroon
10383,Phyllis Lyons
10388,Richard Lage
10389,Michelle Benes
1402769,Alison Wiegert
22686,Maria Schrader
70887,Pierre Sanoussi-Bliss
70888,Michael von Au
9931,Elisabeth Trissenaar
1084,Joachim Król
34297,Ingo Naujoks
13472,Tim Curry
19996,Kevin Bishop
64181,Dave Goelz
7908,Frank Oz
64180,Steve Whitmire
133876,David Nicholls
1705493,Frederick Warder
121112,Harry Jones
1314585,Jessica Hamilton
937034,Christy Turlington
937035,Azzedine Alaïa
103057,Giorgio Armani
50841,Nadja Auermann
3664,Sandra Bernhard
937036,Kate Betts
937037,Brandi
937039,Carla Bruni
56367,Naomi Campbell
33463,Nino Cerruti
937041,Helena Christensen
937042,Francesco Clemente
937043,Grace Coddington
185149,Rufus Crawford
228173,Jaye Davidson
937044,Arthur Elgort
588627,Linda Evangelista
937045,Gianfranco Ferré
547866,John Galliano
143061,Valentino Garavani
8385,Jean Paul Gaultier
937046,Yasmeen Ghauri
937047,Lady Amanda Harlech
74423,Tricia Helfer
147057,Karl Lagerfeld
937048,Yasmin Le Bon
60483,Kimora Lee
937049,Polly Mellen
56696,Isaac Mizrahi
533007,Kate Moss
937050,Oribe
937051,Stephanie Roberts
78589,RuPaul
937052,Ève Salvail
33163,Claudia Schiffer
937054,André Leon Talley
265374,Niki Taylor
937055,Stella Tennant
937056,Liz Tilberis
18920,Patricia Velásquez
937057,Gianni Versace
77074,Veronica Webb
118180,Bruce Weber
23944,Emma Wiklund
89815,Anna Wintour
1112607,Rustam Branaman
36197,Jennifer MacDonald
4944,Taylor Nichols
35040,Paul Williams
10691,April Grace
1916,Biff Yeager
128174,Tom Bresnahan
2462,Catherine McCormack
1957,Sophie Marceau
2463,Patrick McGoohan
2464,Angus Macfadyen
2039,Brendan Gleeson
2465,James Robinson
2467,James Cosmo
2468,Sean McGinley
2469,Gerda Stevenson
2470,Mhairi Calvey
2471,Jeanne Marine
2472,Sean Lawlor
2473,Sandy Nelson
2474,Alan Tall
2475,Andrew Weir
1248,Brian Cox
2476,Peter Hanly
2477,Stephen Billington
2478,Tommy Flanagan
2481,Ian Bannen
2482,David O'Hara
3064,Peter Mullan
21431,David Gant
166258,Malcolm Tierney
1333582,Martin Murphy
43131,Gerard McSorley
10174,Bernard Horsfall
1333583,Liam Carney
17788,Ralph Riach
26094,Barry McGovern
20282,John Kavanagh
2629,Alun Armstrong
1774123,Julie Austin
2451,Alex Norton
742,Michael Byrne
20244,William Scott-Masson
151305,Dean Lopata
110315,Donal Gibson
1231412,Jimmy Chisholm
1073161,John Murtagh
16908,David McKay
104758,Niall O'Brien
199755,Martin Dempsey
188452,Jimmy Keogh
1234613,Joe Savino
188433,Mal Whyte
1227996,Paul Tucker
1394475,Graeme Ford
1084940,Greg Jeloudov
1209257,Rana Morrison
549342,Jer O'Leary
1036,Cybill Shepherd
1038,Jodie Foster
1039,Peter Boyle
1040,Leonard Harris
13,Albert Brooks
1041,Diahnne Abbott
1043,Gino Ardito
1032,Martin Scorsese
77255,Murray Moston
1274408,Richard Higgs
1274409,Bill Minkin
169093,Bob Maroff
2561,Victor Argo
16525,Joe Spinell
1042,Frank Adu
101977,Brenda Dickson
84684,Norman Matlock
127738,Harry Northup
954132,Harlan Cary Poe
76155,Steven Prince
1422613,Peter Savage
194066,Nicholas Shields
18855,Ralph S. Singleton
170830,Annie Gagen
71813,Carson Grant
1213088,Mary-Pat Green
88161,Debbi Morgan
69494,Don Stroud
18897,Jackie Chan
44917,Anita Mui
10875,Françoise Yip
44922,Bill Tung
44919,Marc Akerstream
21264,Garvin Cross
44921,Morgan Lam
1426138,Kris Lord
1235524,Carrie Cain-Sparks
3896,Liam Neeson
820,Edward Furlong
658,Alfred Molina
1473,Daniel von Bargen
121955,Julia Weldon
11512,John Heard
37042,Ann Magnuson
71821,Bernadette Quigley
1166093,Timothy Patrick Cavanaugh
29365,Sharon Ullrick
33713,Jordan Lund
19901,Clive Russell
198287,Craig Olejnik
6074,Kenneth Welsh
563767,Andrea Morris
12270,Michel Serrault
30641,Eddy Mitchell
20851,Sabine Azéma
2744,Carmen Maura
77929,François Morel
35911,Patrick Bouchitey
342254,Roger Gicquel
19934,Catherine Jacob
2415,Yolande Moreau
235494,Olivier Saladin
269059,Joël Cantona
2197,Daniel Russo
37758,Eric Cantona
81023,Tobias Arnold
53367,Ruth Sheen
81024,Roger Lloyd Pack
5312,Hugh O'Conor
81025,Norman Caro
81026,Dorothea Alexander
10729,Charlotte Coleman
46427,Paul Stacey
81027,Samantha Edmonds
81028,Robert Demeger
81029,Jack Deam
81030,Peter Pacey
16943,Joost Siedhoff
81031,Vilma Hollingbery
47001,Frank Mills
1214452,Rupert Farley
40660,Malcolm Sinclair
8397,Charlie Creed-Miles
77637,Antony Sher
94742,Hazel Douglas
122924,Arthur Cox
7321,John Thomson
79660,Jean Warren
1787558,Frank Coda
79888,Tim Potter
1576856,Cate Fowler
1225726,John Abbott
520,Sarah Jessica Parker
5590,Elle Macpherson
1245,Scarlett Johansson
68185,Eric Schaeffer
68186,Dominic Chianese
68187,Emily Hart
1903,Alan Arkin
10768,Rachel Ticotin
532,Joe Pantoliano
34597,Kevin McCarthy
4587,Halle Berry
26485,Jim Belushi
13446,Eliza Dushku
17770,Kevin Tighe
171522,Anthony Ruivivar
18324,Steve Zahn
20303,Dion Basco
239978,J. Moki Cho
239979,Nadja Pionilla
239980,Adriane Napualani Uganiza
239981,Sara Tanaka
23,Bill Hunter
33192,Joel Edgerton
1195879,Brian Dooley
946161,Philip Dinn
1828572,Brian Dodd
59153,Robin Givens
10661,Grace Jones
78029,Martin Lawrence
10225,Geoffrey Holder
70243,Eartha Kitt
2632,Chris Rock
141823,Tisha Campbell-Martin
1341524,John Canada Terrell
56830,Brigitte Lin
1337,Tony Leung Chiu-Wai
12671,Faye Wong
43661,Takeshi Kaneshiro
119875,Valerie Chow
1618663,Piggy Chan
119877,Kwan Lee-Na
1618664,Wong Chi-Ming
1407506,Leung San
1591060,Rico Chu Tak-On
68560,Lynne Langdon
208316,Vickie Eng
2166,Sergio Castellitto
258039,Tiziana Lodato
592480,Franco Scaldati
14151,Leopoldo Trieste
652000,Clelia Rondinella
103627,Tano Cimarosa
39618,Nicola Di Pinto
1264236,Costantino Carrozza
1850191,Jane Alexander (III)
126975,Tony Sperandeo
119992,Leo Gullotta
120656,Luigi Maria Burruano
1883252,Carmello Di Mazzarelli
70083,Antonella Attili
1883254,Domenico Dolce
1755923,Stefano Gabbana
1883255,Maria Rosa Parrelo
1883256,Rita Lia
1883257,Alessandro Guarrera
1093110,Spiro Scimone
1093108,Francesco Sframeli
1173707,Tony Palazzo
553182,Domenico Gennaro
1883258,Emilio Scimone
1883259,Massimo Pupella
1883260,Giorgio Guerrieri
240914,Salvatore Billa
1883261,Filippo Tarantino
1883263,Onofrio Ducato
1883264,Paolo Noto
1883265,Turi Killer
128251,Pino Calabrese
1883268,Antonio Miceli
20589,Aurora Quattrocchi
1883270,Elia Nicosia
1883272,Simona Merito
1881737,Giuseppe Zarbo
1883274,Sandro Piro
1883275,Vincenzo Fiorenza
1883276,Vincenzo Fiorenza
1883278,Filippo Spitale
570535,Pino Pellegrino
1883280,Rosario Lanzafame
553178,Pippo Provvidenti
1878431,Giorgio Libassi
1883283,Pasquale Palumbo
1883284,Angelo Colajemma
1872724,Antonello Puglisi
544216,Daniele Ferretti
1883285,Filippo Alesi
25110,Emilio Adrisani
9243,Francesco Guzzo
1883286,Giuseppe Funari
147155,Bruno Torrisi
1883287,Umberto Terranove
1883288,Rosolino Cottone
1701604,Giovanni Alamia
988680,Corrado Solari
119370,Omero Capanna
1176835,Marzio Honorato
4687,Patricia Arquette
4939,Téa Leoni
21277,Mary Tyler Moore
21278,Alan Alda
18364,George Segal
10437,Lily Tomlin
10694,Glenn Fitzgerald
1050399,Beth Ostrosky
149682,Cynthia Lamontagne
1737,David Patrick Kelly
175008,John Ford Noonan
953732,Charlet Oberly
167604,Nadia Dajani
1007,Don Creech
1209608,Clarke Bittner
1209609,Tony Kruk
171329,Jonathan Teague Cook
1209610,Steve Moreno
4742,Tori Davis
101257,Shawn Michael Howard
20363,Suzanne Snyder
18259,Jason James Richter
57236,Melody Kay
27111,Kevin McNulty
134061,Tracey Ellis
134063,Carole Finn
95645,Ryan Bollman
12517,Freddie Jones
13364,Julie Cox
189921,Moya Brady
87385,Tony Robinson
1115432,Thomas Petruo
1576549,Nicole Parker
43933,Adrien Dorval
1311669,Amel Hedhili
1311670,Najia Ouerghi
1311671,Fatima Ben Saïdane
1311672,Zahira Ben Ammar
1311673,Sabah Bouzouita
226438,Hend Sabry
1435458,Maggie Cogan
2694,Josh Charles
1230,John Goodman
77133,Christine Lahti
20899,Peter Riegert
39568,Dey Young
12438,Bob Balaban
3033,Wil Wheaton
143151,Miranda Rhyne
196180,Charlotte Eve Blythe
3711,Anna Levine
87707,John Ventimiglia
1590957,Io Tillett Wright
567972,Corban Walker
57298,Anne Parillaud
140230,Niall Toibin
17024,Owen Roe
72466,Colin Farrell
16560,David Caruso
2712,Michael Biehn
58312,Angie Everhart
2517,Donna Murphy
7497,Holt McCallany
47932,David Hunt
41465,Robin Thomas
1755979,Victoria Smith
52188,Drew Snyder
1457926,Sandy Berumen
8432,Buddy Joe Hooker
16659,Bobby Bass
161787,Dick Ziker
11395,Victor Wong
87128,Kenneth Tigar
61703,Ron Yuan
10506,John Wyman
222473,Luisito Marti
222477,Alfonso Zayas
71839,Caridad Ravelo
222474,Raúl Carbonell hijo
1809293,Rafael Villalona
1845273,Joel Garcia
1866867,Randolph Feliz
1866868,Bersaida Vega
1656675,Rosalba Rolón
1866869,Manny Gironny
1866870,Ledesma
1866871,Rafael Decena
222475,Graciela Mas
232239,Carlota Carretero
1866872,Fermín Suárez
1650801,Lloyd Dunn
1292738,Chris Grigg
1292739,Mark Hosler
1292740,Don Joyce
1650802,Doug Kahn
16418,Casey Kasem
1650803,Alan Korn
1292741,Richard Lyons
1650805,Paul Neff
1650807,John Oswald
1650808,Josh Pearson
1292742,David 'Weatherman' Wills
7090,Kelsey Grammer
60949,Rob Schneider
5048,Harry Dean Stanton
6905,Bruce Dern
236327,Ken Hudson Campbell
18271,Toby Huss
84077,Duane Martin
91448,Bradford Tatum
16846,Harland Williams
158134,James Martin Jr.
226651,Jonathan Penner
1236020,Jordan Marder
167178,James Harper
156522,Matt Landers
56440,Joseph Latimore
10872,Patton Oswalt
1854401,Joe Soto
162927,John Shepherd
33153,Pierrino Mascarino
27742,Dennis Fimple
1217135,Ancel Cook
1854402,Rudy Hornish
1854403,Tommy Terrell
1854404,Elliot Easton
1115955,Michael Connors
1854405,Paul Tranghese
1854406,Mitchell R. Danton
1854407,Jackson Sleet
1854408,Annie Talbot
1854409,Bob Dini
1854410,Andrew Christian English
98564,Jamie James
1854411,Joseph Keawkalaya
1854412,Todd Odom
1127746,James Eric Anzalone
1854413,Brandon Ladd Burkey
1223916,Bruce Holman
1854414,Michael Koster
1047316,Felipe Rose
1854415,Timothy D. Rossi
1854416,Theodore Carl Soderberg
1854417,Gary Vinant-Tang
202671,Gabrielle Wagner
1854418,Tirralan Watkins
3830,Jean Seberg
54782,Mary Beth Hurt
45382,Dirk Shafer
45386,Mary Stein
45387,Claudette Sutherland
45388,Cal Bartlett
45389,Vivian Paxton
45390,Michael Ornstein
45391,Beth Broderick
45392,Cynthia Szigeti
45393,Dennis Bailey
45394,Charles Sloane
45395,Phyllis Franklin
45397,Bill Brochtrup
45399,Fort Atkinson
45401,Felix Montano
45402,Thom Collins
45403,Paul D. Fow
42751,Lu Leonard
13924,Mindy Sterling
191570,Phil Donahue
93396,Jacob Tierney
3272,Drake Bell
4800,Gena Rowlands
2958,Diana Scarwid
30151,Leo Burmester
196902,Stephanie Astalos-Jones
196843,Jill Jane Clements
4432,Frances Conroy
146025,Sharon Blackwood
19489,Peter McRobbie
4135,Robert Redford
8893,Stockard Channing
2683,Glenn Plummer
8986,James Rebhorn
1218088,Scott Bryce
58650,Raymond Cruz
91332,Dedee Pfeiffer
19454,Michael Laskin
102896,Lorielle New
78729,Nathan Lane
1902,Dianne Wiest
5346,Dan Futterman
49148,Calista Flockhart
11870,Christine Baranski
77338,Tom McGowan
13919,Michael York
14990,Morgan Fairchild
925,Paul Guilfoyle
14102,George Coe
86308,Shari Albert
21398,Maxine Bahns
86309,Catharine Bolz
86310,Connie Britton
12833,Edward Burns
86311,Peter Johansen
27739,Jennifer Jostyn
69298,Michael McGlone
86312,Elizabeth McKay
86313,Jack Mulcahy
2888,Will Smith
19838,Marg Helgenberger
4604,Theresa Randle
18472,Kevin Corrigan
56691,Saverio Guerra
147782,Vic Manni
9275,Frank John Hughes
146406,Mike Kirton
137416,Emmanuel Xuereb
147783,Ralph Gonzalez
119869,John Salley
9313,Lisa Boyle
147786,Karen Alexander
147787,Heather Davis
147789,Buddy Bolton
139360,Will Knickerbocker
147790,Tiffany Samuels
77079,Cory Hodges
147791,Scott Cumberbatch
87360,Michael Taliferro
147788,Fawn Reed
147784,Joey Romano
1217941,Sam Ayers
32747,Stephen Lang
108210,Ryan Slater
108211,Yi Ding
108212,Brian Wagner
108213,Isabella Hofmann
6193,Leonardo DiCaprio
11478,Lorraine Bracco
65395,James Madio
13240,Mark Wahlberg
9257,Bruno Kirby
186526,Patrick McGaw
8874,Ernie Hudson
163985,Manny Alfaro
185889,Cynthia Daniel
35476,Brittany Daniel
95789,Georgina Cates
47754,Rita Tushingham
22109,Peter Firth
55643,Prunella Scales
30427,Nicola Pagett
1220073,Edward Petherbridge
5475,Clive Merrison
70881,Alan Cox
22063,James Frain
145875,Carol Drinkwater
17026,Ruth McCabe
201648,Patti Love
1244810,Hilary Reynolds
107729,Tom Hickey
26865,Brendan Conroy
931885,Johnny  Murphy
17882,Isabelle Huppert
42993,Martin Donovan
17257,Elina Löwensohn
109144,Damian Young
171574,Chuck Montgomery
122241,Dave Simonds
188244,Pamela Stewart
94430,Erica Gimpel
1462,Tim Blake Nelson
20283,Dwight Ewell
166976,Adria Tennor
2053,Bill Paxton
33,Gary Sinise
8183,Kathleen Quinlan
8184,Mary Kate Schellhardt
8185,Emily Ann Lloyd
8186,Miko Hughes
